Latitude,Longitude,CropType,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
45.96409923529412,-62.67734750980392,24,"Soybean",85,72,64,67,81,110,126,134,144,52,1,165,99
45.96409923529412,-62.677073,12,"Soybean",83,73,64,67,74,119,132,134,151,52,1,152,89
45.96409923529412,-62.67515143137255,7,"Soybean",81,59,53,38,65,147,170,160,189,60,1,102,50
45.96409923529412,-62.674876921568625,24,"Soybean",78,58,55,35,71,163,186,205,210,66,1,82,35
45.96409923529412,-62.65813182352941,25,"Soybean",85,69,66,65,91,139,160,174,183,64,1,159,91
45.96409923529412,-62.657857313725486,14,"Soybean",85,65,60,53,90,137,154,178,180,64,1,153,86
45.96437374509804,-62.67734750980392,31,"Soybean",80,70,62,52,63,120,139,139,152,53,1,101,58
45.96437374509804,-62.677073,23,"Soybean",79,68,62,51,67,130,149,153,163,53,1,102,58
45.96437374509804,-62.67515143137255,33,"Soybean",79,72,66,61,64,123,142,136,156,52,1,98,58
45.96492276470588,-62.64468084313725,30,"Timothy",76,59,51,35,59,133,152,153,176,69,1,101,46
45.96492276470588,-62.641661235294116,31,"Soybean",77,56,45,27,50,128,156,140,170,56,1,73,30
45.96492276470588,-62.64138672549019,8,"Soybean",76,58,49,31,53,135,169,143,178,59,1,75,32
45.96492276470588,-62.64111221568627,33,"Soybean",76,56,48,27,53,146,181,183,199,59,1,74,30
45.965197274509805,-62.64468084313725,7,"Timothy",77,56,50,27,56,154,189,201,205,74,1,92,38
45.965197274509805,-62.64440633333333,24,"Timothy",76,57,49,29,54,142,173,183,191,58,1,85,35
45.965197274509805,-62.64138672549019,22,"Soybean",76,57,51,27,56,160,198,200,215,65,1,77,30
45.96547178431373,-62.64468084313725,33,"Timothy",77,56,47,28,51,133,170,168,179,74,1,86,36
45.96574629411765,-62.657582803921564,28,"Soybean",85,71,66,74,90,113,128,129,147,49,1,183,109
45.96574629411765,-62.65730829411765,13,"Soybean",85,70,64,72,89,111,126,127,144,49,1,178,105
45.96574629411765,-62.63836711764706,16,"Soybean",76,59,50,33,56,127,154,145,168,59,1,79,36
45.96574629411765,-62.638092607843134,24,"Soybean",77,59,51,32,55,130,155,154,172,54,1,77,34
45.966020803921566,-62.657582803921564,31,"Soybean",87,72,67,76,90,112,128,127,145,50,1,190,112
45.966020803921566,-62.65730829411765,19,"Soybean",87,73,68,79,94,118,128,132,149,50,1,196,117
45.966020803921566,-62.63836711764706,21,"Soybean",76,58,50,30,52,130,158,157,172,59,1,73,31
45.966020803921566,-62.638092607843134,27,"Soybean",77,57,49,30,55,136,159,147,178,54,1,76,31
45.96739335294118,-62.64221025490196,7,"Soybean",78,56,48,26,49,130,158,169,174,55,1,67,28
45.96739335294118,-62.64193574509804,27,"Soybean",78,55,45,25,52,130,161,148,170,55,1,79,36
45.9676678627451,-62.64221025490196,25,"Soybean",78,56,48,28,51,124,147,146,163,55,1,70,29
46.04233452941177,-62.68228868627451,18,"Wheat - Spring",75,56,53,28,62,170,203,192,222,68,1,97,38
46.04233452941177,-62.68201417647059,16,"Wheat - Spring",75,57,50,28,57,164,196,189,215,68,1,96,38
46.04260903921569,-62.68228868627451,29,"Wheat - Spring",75,56,50,27,58,176,215,227,235,68,1,99,39
46.04260903921569,-62.68201417647059,27,"Wheat - Spring",75,55,52,26,59,169,211,212,233,68,1,96,37
46.04562864705883,-62.67570045098039,26,"Soybean",75,54,44,25,52,174,215,190,235,74,1,96,37
46.04562864705883,-62.67542594117647,12,"Soybean",75,55,47,25,55,176,221,220,235,74,1,96,37
46.04590315686275,-62.67570045098039,32,"Soybean",75,54,47,26,56,174,214,197,233,74,1,96,38
46.04590315686275,-62.67542594117647,22,"Soybean",75,55,47,25,58,177,216,217,235,74,1,99,39
46.04645217647059,-62.66087692156863,23,"Barley",76,56,53,28,63,211,237,237,238,83,1,114,50
46.04645217647059,-62.66060241176471,15,"Barley",76,56,51,27,60,225,238,237,239,83,1,118,49
46.04672668627451,-62.66087692156863,28,"Barley",77,56,52,29,63,207,236,236,237,74,1,114,52
46.04672668627451,-62.66060241176471,22,"Barley",77,56,53,30,60,210,237,235,238,74,1,113,50
46.047275705882356,-62.696014176470584,34,"Wheat - Winter",77,57,51,30,58,157,190,187,206,66,1,103,42
46.04755021568628,-62.69628868627451,23,"Wheat - Winter",77,57,52,28,62,164,199,210,219,66,1,98,39
46.04755021568628,-62.696014176470584,8,"Wheat - Winter",77,56,48,29,58,170,218,179,231,66,1,108,43
46.047824725490194,-62.696014176470584,29,"Wheat - Winter",77,57,53,29,59,171,211,228,235,72,1,103,42
46.04809923529412,-62.66087692156863,15,"Potato",80,65,65,62,94,145,162,154,179,65,1,144,88
46.04809923529412,-62.66060241176471,21,"Potato",80,67,67,61,84,174,205,181,220,65,1,147,83
46.04837374509804,-62.66087692156863,24,"Potato",81,65,66,57,91,150,168,163,181,63,1,139,83
46.04837374509804,-62.66060241176471,28,"Potato",81,66,69,63,89,165,189,166,207,63,1,145,83
46.04837374509804,-62.65977888235294,24,"Soybean",77,55,51,26,58,235,240,240,241,88,1,125,51
46.04837374509804,-62.659504372549016,25,"Soybean",76,55,50,26,57,235,241,241,242,90,1,126,51
46.04864825490196,-62.65977888235294,18,"Soybean",77,55,51,27,56,235,241,240,242,88,1,129,52
46.04864825490196,-62.659504372549016,20,"Soybean",76,55,50,26,56,235,241,240,242,90,1,128,51
46.048922764705885,-62.6567592745098,30,"Soybean",80,76,70,63,71,133,162,139,169,70,1,106,62
46.04919727450981,-62.657033784313725,32,"Soybean",80,59,53,31,65,186,232,218,236,70,1,105,48
46.04919727450981,-62.6567592745098,1,"Soybean",80,60,54,31,61,176,215,235,235,70,1,106,47
46.04919727450981,-62.65648476470588,30,"Soybean",80,58,53,35,71,183,226,207,235,74,1,126,60
46.049471784313724,-62.6567592745098,31,"Soybean",79,58,54,34,62,173,218,209,235,81,1,110,50
46.05002080392157,-62.70095535294117,27,"Wheat - Winter",77,56,53,28,63,179,218,220,235,73,1,108,44
46.05002080392157,-62.700680843137256,31,"Wheat - Winter",77,57,51,30,61,158,195,206,215,73,1,105,45
46.05029531372549,-62.70095535294117,13,"Wheat - Winter",77,56,53,29,68,178,207,222,235,73,1,113,48
46.05029531372549,-62.700680843137256,20,"Wheat - Winter",77,58,53,34,59,147,181,175,199,73,1,105,48
46.05084433333334,-62.6949161372549,26,"Wheat - Winter",80,57,51,30,60,146,172,183,193,65,1,100,47
46.05111884313725,-62.6949161372549,7,"Wheat - Winter",80,70,64,53,69,147,177,141,190,70,1,108,60
46.05111884313725,-62.69464162745098,26,"Wheat - Winter",81,64,57,41,63,147,172,193,194,64,1,106,56
46.05111884313725,-62.64687692156863,30,"Corn",78,60,60,37,84,204,235,235,237,79,1,140,61
46.051393352941176,-62.64715143137255,22,"Corn",78,59,60,36,82,204,235,235,237,79,1,135,58
46.051393352941176,-62.64687692156863,9,"Corn",78,60,60,36,80,199,235,236,237,79,1,133,59
46.0516678627451,-62.69985731372549,35,"Wheat - Winter",77,56,49,26,60,167,205,196,228,74,1,107,44
46.0516678627451,-62.699582803921565,20,"Wheat - Winter",77,57,50,29,60,171,207,207,235,74,1,111,46
46.0516678627451,-62.64687692156863,34,"Corn",76,59,57,37,72,196,235,229,236,78,1,123,54
46.05194237254902,-62.69985731372549,30,"Wheat - Winter",77,57,55,30,62,174,216,222,235,74,1,111,45
46.05194237254902,-62.699582803921565,11,"Wheat - Winter",77,56,49,29,57,165,204,197,226,74,1,109,45
46.05194237254902,-62.69930829411764,34,"Wheat - Winter",77,55,47,28,56,155,191,168,218,69,1,108,45
46.05441296078431,-62.70150437254902,17,"Wheat - Winter",78,58,49,33,61,154,190,183,220,72,1,122,55
46.05441296078431,-62.701229862745095,35,"Wheat - Winter",78,58,51,32,61,168,204,216,235,72,1,122,53
46.054687470588235,-62.70177888235294,33,"Wheat - Winter",78,57,49,31,59,152,186,187,217,72,1,115,50
46.054687470588235,-62.70150437254902,14,"Wheat - Winter",78,57,48,33,58,147,183,170,216,72,1,117,51
46.054687470588235,-62.701229862745095,33,"Wheat - Winter",78,57,49,31,57,157,193,190,222,72,1,114,49
46.08515805882353,-62.6949161372549,18,"Wheat - Winter",80,55,47,29,56,132,161,148,180,57,1,94,43
46.08515805882353,-62.69464162745098,14,"Wheat - Winter",80,58,50,29,53,153,180,183,196,57,1,93,39
46.08543256862745,-62.6949161372549,31,"Wheat - Winter",80,67,57,49,62,121,145,147,170,57,1,102,49
46.08543256862745,-62.69464162745098,29,"Wheat - Winter",80,59,51,32,60,147,176,170,202,57,1,102,46
46.089001196078435,-62.68887692156863,14,"Timothy",79,58,51,28,59,177,216,218,235,71,1,89,35
46.089001196078435,-62.688602411764705,31,"Timothy",80,57,51,28,62,171,208,208,235,65,1,94,37
46.08927570588236,-62.68887692156863,17,"Timothy",79,57,49,29,56,171,208,191,232,68,1,98,39
46.08927570588236,-62.688602411764705,32,"Timothy",79,56,51,28,59,171,205,203,231,66,1,100,41
46.09037374509804,-62.68283770588235,23,"Wheat - Winter",81,57,52,27,64,179,218,219,235,69,2,111,45
46.090648254901964,-62.69052398039216,20,"Corn",80,58,52,30,59,159,201,200,222,72,1,100,42
46.090648254901964,-62.690249470588235,25,"Corn",82,56,48,27,57,152,192,177,206,67,2,100,43
46.090648254901964,-62.68311221568627,32,"Wheat - Winter",81,69,67,72,91,153,177,167,200,69,2,135,74
46.090648254901964,-62.68283770588235,8,"Wheat - Winter",81,57,52,30,62,171,205,201,231,69,2,111,49
46.090648254901964,-62.68256319607843,31,"Wheat - Winter",81,58,56,30,66,184,221,220,236,69,2,113,45
46.090648254901964,-62.6809161372549,28,"Wheat - Winter",84,74,73,70,100,169,198,193,234,72,1,193,105
46.090648254901964,-62.68064162745098,26,"Wheat - Winter",84,67,65,51,78,177,207,208,235,72,1,157,77
46.09092276470589,-62.69052398039216,18,"Corn",85,76,76,72,96,165,194,186,207,60,1,158,89
46.09092276470589,-62.690249470588235,23,"Corn",89,75,74,71,101,171,190,182,212,63,2,163,90
46.09092276470589,-62.6809161372549,19,"Wheat - Winter",85,73,72,69,99,161,190,197,223,74,2,193,103
46.09092276470589,-62.68064162745098,16,"Wheat - Winter",85,69,69,58,91,165,194,193,224,74,2,175,91
46.0911972745098,-62.68777888235294,27,"Timothy",79,59,54,31,62,164,195,198,211,64,1,95,40
46.0911972745098,-62.68750437254902,23,"Timothy",79,58,54,31,60,156,178,174,204,64,1,96,39
46.091471784313725,-62.68777888235294,21,"Timothy",80,59,54,30,63,175,203,200,230,68,1,102,43
46.091471784313725,-62.68750437254902,16,"Timothy",80,58,53,30,64,169,201,184,224,68,1,102,41
46.091471784313725,-62.67844554901961,9,"Soybean",85,66,70,47,95,204,232,231,236,75,1,174,86
46.091471784313725,-62.678171039215684,24,"Soybean",85,68,70,49,95,200,229,224,236,75,1,175,86
46.09174629411765,-62.67844554901961,26,"Soybean",85,66,69,46,96,210,235,233,236,75,1,173,84
46.09174629411765,-62.678171039215684,35,"Soybean",85,67,72,49,95,205,233,229,236,75,1,172,86
46.09174629411765,-62.67048476470588,23,"Potato",81,60,58,32,61,180,227,242,236,78,1,115,56
46.09174629411765,-62.67021025490196,27,"Potato",81,65,56,42,52,132,155,130,161,78,1,90,42
46.09202080392157,-62.67377888235294,34,"Soybean",81,60,54,35,60,195,235,209,238,85,1,132,57
46.09202080392157,-62.67048476470588,16,"Potato",81,65,56,42,53,121,136,120,170,78,1,87,43
46.09202080392157,-62.67021025490196,21,"Potato",81,57,47,28,53,155,186,151,201,78,1,92,39
46.092295313725494,-62.674053392156864,22,"Soybean",83,64,64,45,82,183,214,210,235,72,2,148,68
46.092295313725494,-62.67377888235294,9,"Soybean",81,64,58,41,65,187,231,193,236,85,1,134,60
46.092569823529416,-62.68887692156863,32,"Corn",92,81,80,86,111,158,174,169,193,59,2,193,118
46.092569823529416,-62.688602411764705,29,"Corn",93,78,81,78,110,167,184,185,203,61,2,188,111
46.092569823529416,-62.67377888235294,29,"Soybean",81,62,63,36,70,188,228,235,235,75,1,132,59
46.092569823529416,-62.66856319607843,29,"Wheat - Winter",80,59,51,36,55,139,164,156,185,62,1,92,44
46.092569823529416,-62.66828868627451,28,"Wheat - Winter",79,57,48,28,51,145,173,162,199,51,1,82,32
46.09284433333333,-62.68887692156863,19,"Corn",92,82,81,89,110,153,170,164,189,59,2,193,119
46.09284433333333,-62.688602411764705,13,"Corn",93,81,81,87,112,158,177,168,195,61,2,195,120
46.09284433333333,-62.66856319607843,17,"Wheat - Winter",79,59,54,31,54,160,184,227,216,58,1,92,38
46.09284433333333,-62.66828868627451,16,"Wheat - Winter",79,59,54,30,57,157,178,199,200,50,1,87,35
46.09339335294118,-62.67515143137255,27,"Potato",83,64,68,41,85,206,235,234,236,74,2,154,70
46.0936678627451,-62.67542594117647,25,"Potato",83,64,67,40,84,208,235,235,237,76,1,151,67
46.0936678627451,-62.67515143137255,7,"Potato",83,65,68,40,84,206,235,235,237,76,1,153,69
46.09558943137255,-62.66773966666666,20,"Soybean",80,58,52,29,54,126,155,159,161,47,1,80,36
46.09558943137255,-62.66746515686275,27,"Soybean",80,60,50,35,53,111,132,129,142,47,1,85,43
46.09558943137255,-62.66499456862745,32,"Wheat - Winter",80,59,54,29,60,180,228,235,236,67,1,82,32
46.095863941176475,-62.66773966666666,16,"Soybean",80,58,51,31,55,130,151,146,172,46,1,83,37
46.095863941176475,-62.66746515686275,24,"Soybean",80,58,49,29,55,121,148,142,159,46,1,83,39
46.095863941176475,-62.66526907843137,22,"Wheat - Winter",78,57,50,27,56,165,206,213,222,63,1,88,36
46.095863941176475,-62.66499456862745,9,"Wheat - Winter",78,58,52,30,56,148,187,188,198,63,1,88,37
46.09613845098039,-62.66499456862745,32,"Wheat - Winter",78,57,49,28,60,166,200,172,224,63,1,91,36
46.10025609803922,-62.6427592745098,16,"Soybean",79,58,53,32,66,147,174,174,189,56,1,99,43
46.10025609803922,-62.642484764705884,31,"Soybean",79,63,59,40,63,140,164,171,178,56,1,103,52
46.10053060784314,-62.6427592745098,15,"Soybean",79,55,47,29,58,135,158,144,167,56,1,88,38
46.10053060784314,-62.642484764705884,31,"Soybean",79,60,56,34,58,137,169,178,183,56,1,96,45
46.187824725490195,-62.650994568627446,14,"Potato",85,64,59,36,65,179,217,210,235,62,1,122,54
46.187824725490195,-62.65072005882353,17,"Potato",85,62,56,35,65,179,217,218,235,62,1,122,53
46.18809923529412,-62.650994568627446,30,"Potato",87,70,71,52,99,206,235,237,237,72,1,159,82
46.18809923529412,-62.65072005882353,32,"Potato",87,72,72,61,99,207,235,217,237,72,1,152,77
46.19084433333334,-62.65236711764706,33,"Potato",109,77,75,58,87,204,235,236,238,80,1,139,71
46.191118843137254,-62.65236711764706,11,"Potato",109,78,68,42,85,196,235,235,237,80,1,140,70
46.191118843137254,-62.65209260784314,19,"Potato",109,113,106,92,123,222,236,236,238,80,1,162,95
46.191393352941176,-62.65236711764706,32,"Potato",111,109,87,56,98,235,238,238,241,88,2,154,74
46.19276590196078,-62.654288686274505,12,"Potato",101,73,66,42,71,182,216,221,236,77,1,126,55
46.19276590196078,-62.65401417647059,26,"Potato",88,73,65,44,72,182,217,215,235,70,1,124,55
46.19276590196078,-62.652641627450976,26,"Potato",86,64,56,36,59,161,209,182,223,67,1,110,47
46.19276590196078,-62.65236711764706,10,"Potato",86,62,56,32,60,181,235,234,236,67,1,114,47
46.193040411764706,-62.654288686274505,21,"Potato",90,66,60,40,64,170,200,212,235,79,1,125,57
46.193040411764706,-62.65401417647059,32,"Potato",84,64,56,34,60,184,235,208,237,82,1,121,50
46.193040411764706,-62.652641627450976,33,"Potato",93,57,49,29,71,203,236,236,237,66,1,141,71
46.193040411764706,-62.65236711764706,24,"Potato",93,65,64,35,73,191,235,240,236,66,1,126,68
46.195785509803926,-62.6529161372549,27,"Potato",83,60,52,31,54,148,183,188,199,59,1,93,40
46.19606001960784,-62.655386725490196,32,"Potato",82,59,51,30,56,179,224,213,235,67,1,97,38
46.19606001960784,-62.65511221568627,17,"Potato",82,59,51,29,54,171,216,197,236,67,1,103,39
46.19606001960784,-62.65319064705882,28,"Potato",82,61,56,34,56,157,186,188,212,63,1,92,38
46.19606001960784,-62.6529161372549,5,"Potato",82,61,52,30,57,157,187,178,214,63,1,92,38
46.19606001960784,-62.652641627450976,33,"Potato",84,62,53,32,59,156,193,186,214,69,1,96,40
46.196334529411764,-62.655386725490196,30,"Potato",82,62,58,31,63,189,235,235,236,67,1,104,40
46.196334529411764,-62.65511221568627,14,"Potato",82,60,52,30,58,180,226,218,236,67,1,103,38
46.196334529411764,-62.6529161372549,34,"Potato",82,60,53,31,58,173,219,203,235,63,1,97,39
46.19853060784314,-62.65621025490196,15,"Soybean",82,60,55,31,66,169,205,205,229,62,1,105,41
46.19853060784314,-62.655935745098034,19,"Soybean",82,60,54,32,64,162,202,182,221,62,1,103,42
46.19853060784314,-62.654288686274505,27,"Soybean",85,63,58,36,73,164,195,178,220,61,1,124,56
46.19880511764706,-62.65621025490196,26,"Soybean",86,61,57,32,67,169,201,196,228,56,1,105,43
46.19880511764706,-62.655935745098034,28,"Soybean",86,62,59,33,67,171,205,219,226,56,1,115,49
46.19880511764706,-62.65456319607843,34,"Soybean",93,76,71,66,90,144,166,171,186,54,1,173,97
46.19880511764706,-62.654288686274505,5,"Soybean",93,79,70,69,86,138,159,148,186,54,1,168,94
46.19880511764706,-62.65401417647059,28,"Soybean",89,70,68,51,85,183,211,184,232,60,1,154,77
46.199079627450985,-62.654288686274505,35,"Soybean",93,77,69,68,89,135,157,160,180,54,1,177,100
46.21609923529412,-62.64742594117647,29,"Soybean",78,57,50,29,54,142,171,185,188,55,1,94,40
46.21609923529412,-62.64715143137255,17,"Soybean",79,58,47,30,45,117,143,145,158,59,1,88,41
46.21637374509804,-62.64742594117647,28,"Soybean",79,61,54,37,75,167,197,184,223,62,1,124,58
46.21637374509804,-62.64715143137255,16,"Soybean",80,62,56,38,58,148,173,186,189,67,1,107,48
46.216922764705885,-62.65044554901961,27,"Wheat - Spring",81,62,53,35,58,122,145,145,157,52,1,93,44
46.216922764705885,-62.650171039215685,14,"Wheat - Spring",81,59,49,32,56,121,145,132,157,52,1,87,41
46.21719727450981,-62.65044554901961,30,"Wheat - Spring",82,60,50,34,54,124,156,145,169,53,1,89,40
46.21719727450981,-62.650171039215685,19,"Wheat - Spring",82,58,49,30,53,129,159,152,173,53,1,86,37
46.22076590196079,-62.64715143137255,29,"Corn",84,76,73,60,81,170,194,178,214,72,1,139,74
46.22076590196079,-62.64687692156863,8,"Corn",84,63,63,38,80,205,236,235,237,72,1,146,68
46.22076590196079,-62.646602411764704,34,"Corn",84,62,63,38,79,212,236,235,238,73,1,156,70
46.221040411764704,-62.64687692156863,23,"Corn",83,70,69,51,80,190,218,200,235,70,1,140,70
46.24876590196079,-62.637543588235296,28,"Barley",82,65,68,46,85,235,237,233,238,97,1,131,60
46.24876590196079,-62.63726907843137,15,"Barley",82,63,67,41,81,236,240,235,242,99,1,130,57
46.24904041176471,-62.637543588235296,30,"Barley",82,64,68,39,83,237,240,238,241,97,1,134,59
46.24904041176471,-62.63726907843137,18,"Barley",82,63,65,35,79,238,243,241,245,99,1,132,57
46.25041296078432,-62.63781809803921,24,"Barley",84,60,59,36,82,200,232,235,236,77,1,155,80
46.25041296078432,-62.637543588235296,17,"Barley",84,61,61,30,72,234,238,239,239,77,1,126,55
46.25068747058824,-62.63781809803921,26,"Barley",84,72,67,66,84,146,171,181,194,77,1,170,101
46.25068747058824,-62.637543588235296,20,"Barley",84,63,57,45,77,157,181,181,202,77,1,148,81
46.40358943137255,-62.66334750980392,32,"Barley",76,54,46,25,52,172,215,208,236,76,1,96,36
46.403863941176475,-62.66362201960784,20,"Barley",76,54,46,26,51,163,206,199,228,74,1,92,36
46.403863941176475,-62.66334750980392,11,"Barley",76,55,47,26,55,174,218,228,235,74,1,100,38
46.403863941176475,-62.66005339215686,28,"Timothy",76,55,48,26,55,155,188,199,206,72,1,92,37
46.403863941176475,-62.65977888235294,11,"Timothy",77,54,45,27,51,128,156,146,174,70,1,90,39
46.4041384509804,-62.66334750980392,33,"Barley",76,54,46,26,49,158,199,198,223,74,1,92,36
46.4041384509804,-62.66005339215686,33,"Timothy",76,54,47,26,55,151,184,203,205,72,1,96,40
46.4041384509804,-62.65977888235294,21,"Timothy",77,56,47,27,56,145,178,167,201,70,1,99,43
46.40496198039216,-62.66746515686275,34,"Barley",83,63,63,49,85,197,235,235,237,76,1,142,68
46.40523649019608,-62.66773966666666,33,"Barley",83,80,83,98,127,166,187,177,210,76,1,189,110
46.40523649019608,-62.66746515686275,5,"Barley",83,83,87,105,125,177,200,199,226,76,1,178,99
46.40523649019608,-62.667190647058824,28,"Barley",83,63,65,53,87,195,234,225,237,76,1,145,69
46.405511000000004,-62.66746515686275,27,"Barley",87,81,85,102,128,169,190,193,222,74,1,186,107
46.40606001960784,-62.66087692156863,29,"Barley",76,53,45,26,51,168,209,209,235,72,1,96,36
46.406334529411765,-62.661151431372545,26,"Barley",76,54,45,24,50,152,192,200,219,72,1,80,31
46.406334529411765,-62.66087692156863,5,"Barley",76,53,46,25,52,165,207,207,224,72,1,83,32
46.40660903921569,-62.67185731372549,31,"Wheat - Winter",87,75,73,72,98,156,176,175,196,66,1,177,101
46.40660903921569,-62.66087692156863,33,"Barley",76,54,47,26,52,157,194,184,213,65,1,80,31
46.40688354901961,-62.67213182352941,21,"Wheat - Winter",87,73,71,66,90,164,189,180,210,66,1,168,93
46.40688354901961,-62.67185731372549,10,"Wheat - Winter",87,71,71,66,92,166,190,182,205,66,1,170,94
46.40715805882353,-62.678171039215684,31,"Potato",81,61,55,42,80,169,198,182,220,72,1,145,73
46.40715805882353,-62.67789652941176,5,"Potato",81,64,60,46,76,169,201,203,225,73,1,148,76
46.40715805882353,-62.67762201960784,31,"Potato",81,66,61,52,80,174,205,194,223,73,1,149,78
46.40715805882353,-62.67185731372549,33,"Wheat - Winter",85,68,67,56,88,173,197,194,216,67,1,166,89
46.407432568627456,-62.67789652941176,25,"Potato",81,58,57,31,69,205,235,235,236,73,1,139,65
46.407981588235295,-62.665543588235295,28,"Barley",89,80,85,103,132,170,193,192,214,70,1,191,114
46.40825609803922,-62.66581809803922,23,"Barley",89,80,85,103,132,174,195,196,218,70,1,191,113
46.40825609803922,-62.665543588235295,8,"Barley",89,81,86,104,133,171,193,196,218,70,1,191,114
46.40853060784314,-62.68064162745098,26,"Barley",80,60,61,36,82,220,237,237,238,89,1,155,69
46.40853060784314,-62.68036711764706,14,"Barley",80,60,62,34,83,223,237,238,239,89,1,155,71
46.40853060784314,-62.665543588235295,35,"Barley",89,80,85,101,132,173,195,197,219,70,1,189,111
46.40880511764706,-62.68064162745098,30,"Barley",81,62,63,40,86,211,236,236,238,88,1,164,78
46.40880511764706,-62.68036711764706,20,"Barley",81,61,63,39,83,210,236,236,238,88,1,162,77
46.40880511764706,-62.669112215686276,32,"Timothy",85,70,69,66,93,151,174,175,199,62,1,183,103
46.40880511764706,-62.66883770588235,9,"Timothy",85,68,68,63,92,150,171,173,195,62,1,175,98
46.40880511764706,-62.66856319607843,31,"Timothy",85,65,64,54,87,156,186,178,211,68,1,165,89
46.409079627450986,-62.68256319607843,35,"Potato",87,74,78,73,113,183,205,205,229,77,1,189,108
46.409079627450986,-62.66883770588235,22,"Timothy",85,69,69,67,97,143,160,155,176,62,1,162,93
46.409079627450986,-62.64632790196078,31,"Barley",79,61,69,31,88,241,246,245,247,115,1,150,61
46.409079627450986,-62.64605339215686,22,"Barley",79,60,69,31,88,241,246,245,247,115,1,149,62
46.4093541372549,-62.68283770588235,33,"Potato",85,73,78,63,110,188,214,206,235,86,1,183,102
46.4093541372549,-62.68256319607843,4,"Potato",87,74,77,70,111,181,204,201,227,74,1,190,108
46.4093541372549,-62.68228868627451,29,"Potato",87,76,79,75,114,182,202,199,225,74,1,191,109
46.4093541372549,-62.64632790196078,25,"Barley",81,59,69,30,89,240,244,245,245,91,1,149,66
46.4093541372549,-62.64605339215686,12,"Barley",81,60,69,30,91,240,244,244,245,91,1,151,67
46.4093541372549,-62.64440633333333,28,"Barley",84,63,59,59,82,133,157,152,187,67,1,149,85
46.4093541372549,-62.64413182352941,21,"Barley",81,63,58,52,82,140,165,157,181,70,1,145,82
46.409628647058824,-62.68256319607843,27,"Potato",87,75,80,73,112,185,209,204,230,74,1,191,107
46.409628647058824,-62.67268084313725,30,"Timothy",84,65,64,54,87,168,199,188,213,65,1,167,90
46.409628647058824,-62.672406333333335,27,"Timothy",84,62,60,46,90,159,185,196,212,64,1,162,87
46.409628647058824,-62.64440633333333,24,"Barley",84,74,72,81,98,136,155,153,175,67,1,172,106
46.409628647058824,-62.64413182352941,15,"Barley",81,71,69,77,98,132,152,152,172,70,1,169,104
46.40990315686275,-62.67268084313725,19,"Timothy",85,72,73,77,104,142,156,154,170,59,1,164,97
46.40990315686275,-62.672406333333335,15,"Timothy",86,72,71,72,101,139,157,153,171,57,1,166,96
46.41100119607844,-62.6872298627451,22,"Barley",83,64,65,52,90,162,185,187,209,67,1,166,89
46.41127570588235,-62.68750437254902,33,"Barley",80,66,66,53,90,161,185,185,210,68,1,167,89
46.41127570588235,-62.6872298627451,9,"Barley",83,65,65,52,89,161,185,184,210,67,1,171,92
46.41127570588235,-62.686955352941176,30,"Barley",83,66,65,54,92,159,184,186,211,67,1,175,96
46.411550215686276,-62.6427592745098,31,"Potato",85,69,72,62,97,177,203,206,234,69,1,163,88
46.411550215686276,-62.642484764705884,25,"Potato",85,72,73,66,97,168,194,191,214,69,1,173,94
46.411550215686276,-62.637543588235296,16,"Potato",86,71,68,72,93,128,146,149,169,55,1,164,100
46.411550215686276,-62.63726907843137,27,"Potato",86,71,69,75,93,128,144,147,163,53,1,166,103
46.4118247254902,-62.6427592745098,22,"Potato",85,61,62,38,88,188,225,236,235,69,1,152,78
46.4118247254902,-62.642484764705884,12,"Potato",85,76,76,79,101,150,172,184,201,69,1,176,102
46.4118247254902,-62.637543588235296,19,"Potato",86,71,67,74,93,127,142,145,163,55,1,163,102
46.4118247254902,-62.63726907843137,28,"Potato",86,71,68,77,91,126,143,143,163,53,1,164,103
46.4118247254902,-62.63534750980392,30,"Barley",83,68,63,59,76,133,150,153,166,54,1,133,72
46.4118247254902,-62.635073,22,"Barley",83,63,59,47,69,131,149,152,171,54,1,119,64
46.41209923529412,-62.63534750980392,25,"Barley",77,59,53,41,60,137,160,140,171,63,1,105,53
46.41209923529412,-62.635073,13,"Barley",77,56,48,30,63,145,173,143,182,63,1,102,46
46.41347178431373,-62.646602411764704,31,"Timothy",79,59,56,38,73,175,208,207,235,80,1,138,62
46.41347178431373,-62.642484764705884,30,"Potato",80,59,53,39,75,148,174,173,195,68,1,141,73
46.41374629411765,-62.64687692156863,31,"Timothy",77,59,53,34,64,166,198,187,222,71,1,118,53
46.41374629411765,-62.646602411764704,1,"Timothy",77,58,56,36,70,167,199,204,225,72,1,128,59
46.41374629411765,-62.64632790196078,30,"Timothy",77,58,54,36,70,164,194,197,219,72,1,130,60
46.41374629411765,-62.6427592745098,30,"Potato",86,74,72,73,92,149,173,169,185,59,1,170,99
46.41374629411765,-62.642484764705884,1,"Potato",86,75,73,73,93,149,165,162,190,59,1,171,98
46.41374629411765,-62.64221025490196,31,"Potato",86,74,72,72,94,147,166,160,186,59,1,172,98
46.414020803921574,-62.646602411764704,30,"Timothy",77,57,54,33,63,162,199,205,219,72,1,111,51
46.414020803921574,-62.642484764705884,32,"Potato",86,73,70,67,91,150,173,167,191,59,1,167,94
