Latitude,Longitude,Distance,CropType,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
43.473540431372555,-80.67529933333343,33,"Soybean",75,54,46,28,50,159,204,200,224,60,1,91,36
43.47381494117648,-80.67529933333343,6,"Soybean",76,55,47,27,46,134,167,145,184,54,1,73,29
43.47381494117648,-80.67502482352951,25,"Soybean",76,55,44,27,47,140,179,162,196,54,1,77,30
43.4740894509804,-80.67529933333343,29,"Soybean",76,58,50,29,52,144,180,175,195,54,1,73,29
43.518834549019616,-80.6239660000001,30,"Corn",85,65,60,47,83,168,198,185,231,60,1,141,86
43.518834549019616,-80.62369149019618,30,"Corn",85,73,72,59,77,179,210,188,234,60,1,136,75
43.518834549019616,-80.61216207843147,33,"Corn",79,57,50,31,51,136,168,173,195,62,1,85,36
43.518834549019616,-80.61188756862755,34,"Corn",79,59,52,34,52,138,170,184,196,62,1,85,36
43.51910905882354,-80.6239660000001,16,"Corn",85,72,73,62,83,170,209,215,231,60,1,153,88
43.51910905882354,-80.62369149019618,16,"Corn",85,64,63,44,80,169,203,210,228,60,1,142,77
43.51910905882354,-80.61216207843147,14,"Corn",79,57,49,31,52,135,173,154,199,62,1,84,35
43.51910905882354,-80.61188756862755,17,"Corn",79,57,47,29,47,135,194,167,216,62,1,84,35
43.519383568627454,-80.61216207843147,34,"Corn",78,56,49,27,55,169,235,198,237,66,1,92,35
43.52075611764707,-80.63988756862754,20,"Soybean",80,62,64,32,77,237,241,240,242,88,1,133,55
43.52075611764707,-80.63961305882363,27,"Soybean",80,62,65,32,77,237,241,240,242,88,1,135,56
43.52103062745098,-80.63988756862754,16,"Soybean",81,62,65,33,78,236,241,239,242,82,1,134,56
43.52103062745098,-80.63961305882363,25,"Soybean",81,62,65,32,78,237,241,240,243,82,1,136,58
43.521305137254906,-80.64537776470598,20,"Wheat - Winter",85,60,53,34,54,176,236,235,237,60,1,108,46
43.521305137254906,-80.64510325490205,20,"Wheat - Winter",79,60,55,35,50,178,237,236,238,72,1,104,43
43.52157964705883,-80.64537776470598,24,"Wheat - Winter",85,59,54,33,53,177,237,236,238,60,1,107,45
43.52157964705883,-80.64510325490205,23,"Wheat - Winter",80,61,55,35,51,179,237,236,238,72,1,105,44
43.52267768627451,-80.63796600000009,30,"Soybean",95,81,79,93,104,131,152,146,166,45,1,191,146
43.52267768627451,-80.63769149019618,13,"Soybean",91,80,79,91,104,135,154,151,170,51,1,192,148
43.52267768627451,-80.63494639215696,32,"Wheat - Winter",80,60,54,34,50,172,236,235,237,69,1,99,40
43.52267768627451,-80.63467188235303,11,"Wheat - Winter",79,61,54,34,52,171,235,235,237,67,1,100,45
43.52267768627451,-80.63439737254912,33,"Wheat - Winter",79,59,53,35,50,167,235,230,237,67,1,92,38
43.522952196078435,-80.66404443137264,33,"Soybean",81,61,61,35,70,237,242,240,243,84,1,141,61
43.522952196078435,-80.66376992156871,19,"Soybean",86,60,58,30,68,238,243,242,245,74,1,136,56
43.522952196078435,-80.63796600000009,32,"Soybean",95,81,80,91,103,128,147,139,158,45,1,175,135
43.522952196078435,-80.63769149019618,18,"Soybean",91,80,79,90,102,128,147,141,160,51,1,177,137
43.522952196078435,-80.63467188235303,19,"Wheat - Winter",79,62,56,37,54,169,235,235,237,67,1,99,43
43.52322670588236,-80.66404443137264,30,"Soybean",80,58,57,30,68,237,242,240,244,78,1,136,58
43.52322670588236,-80.66376992156871,13,"Soybean",85,60,58,30,68,238,244,242,244,73,1,139,56
43.52350121568628,-80.66706403921577,34,"Soybean",82,59,55,35,52,153,185,160,210,65,1,90,39
43.52350121568628,-80.66678952941186,18,"Soybean",78,56,47,27,50,156,212,186,215,76,1,88,35
43.523775725490204,-80.66706403921577,31,"Soybean",77,57,49,27,55,184,235,225,237,68,1,102,40
43.523775725490204,-80.66678952941186,12,"Soybean",77,57,51,29,53,181,233,236,236,69,1,105,41
43.523775725490204,-80.66651501960794,34,"Soybean",77,56,48,27,52,170,223,211,235,69,1,99,39
43.524050235294126,-80.67667188235303,28,"Wheat - Winter",86,66,66,43,84,197,235,234,236,71,1,151,76
43.524050235294126,-80.67639737254912,22,"Wheat - Winter",92,66,67,43,85,189,223,233,236,65,1,154,83
43.52432474509804,-80.67667188235303,23,"Wheat - Winter",86,68,70,51,87,180,212,223,234,71,1,157,91
43.52432474509804,-80.67639737254912,15,"Wheat - Winter",92,76,72,63,90,146,185,175,190,65,1,160,103
43.52597180392157,-80.67941698039225,20,"Corn",85,62,66,34,80,235,240,240,241,82,1,140,63
43.52597180392157,-80.67914247058833,28,"Corn",85,65,67,44,84,219,237,236,239,82,1,147,72
43.526246313725494,-80.67941698039225,15,"Corn",80,58,53,30,60,216,238,237,240,81,1,111,45
43.526246313725494,-80.67914247058833,25,"Corn",80,58,52,30,60,215,237,237,240,81,1,112,45
43.53557964705883,-80.64894639215696,33,"Corn",93,90,87,81,100,165,196,181,214,63,1,154,102
43.53557964705883,-80.64867188235304,17,"Corn",93,92,91,88,100,165,193,170,219,63,1,158,103
43.535854156862754,-80.64894639215696,31,"Corn",93,68,68,53,98,174,211,210,235,63,1,176,105
43.535854156862754,-80.64867188235304,13,"Corn",93,73,74,63,99,166,202,207,227,63,1,180,104
43.54079533333334,-80.65114247058833,30,"Corn",79,59,56,32,58,199,237,236,238,75,1,100,40
43.54079533333334,-80.65086796078441,10,"Corn",79,60,59,33,61,201,237,236,238,75,1,101,41
43.54079533333334,-80.6505934509805,34,"Corn",79,60,61,34,63,202,236,236,237,75,1,102,42
43.54106984313726,-80.65471109803931,15,"Corn",78,58,52,31,49,188,237,236,239,77,1,96,36
43.54106984313726,-80.65443658823538,24,"Corn",78,58,53,31,51,187,237,237,239,77,1,99,42
43.54106984313726,-80.65086796078441,21,"Corn",79,61,61,34,62,203,237,236,238,75,1,101,41
43.54134435294118,-80.65471109803931,21,"Corn",78,58,52,31,52,192,237,237,239,77,1,96,37
43.54134435294118,-80.65443658823538,28,"Corn",78,58,56,32,59,189,237,236,238,77,1,105,42
43.541893372549026,-80.67090717647068,27,"Corn",79,56,50,29,54,167,223,235,235,61,1,100,40
43.541893372549026,-80.67063266666676,22,"Corn",77,56,47,27,54,168,220,207,235,64,1,99,38
43.54216788235295,-80.67090717647068,22,"Corn",76,56,48,28,51,168,228,235,236,69,1,101,39
43.54216788235295,-80.67063266666676,16,"Corn",77,56,48,28,55,174,228,210,236,71,1,103,39
43.54244239215687,-80.65251501960793,30,"Corn",79,59,58,29,68,237,242,241,244,91,1,137,55
43.54271690196079,-80.65251501960793,6,"Corn",79,59,59,29,68,237,242,242,243,88,1,137,55
43.54271690196079,-80.65224050980402,25,"Corn",79,59,59,29,70,236,240,239,242,88,1,134,55
43.54299141176471,-80.6596522745099,34,"Wheat - Winter",79,61,64,31,78,238,243,242,244,90,1,139,59
43.54299141176471,-80.65937776470598,19,"Wheat - Winter",78,61,62,31,68,233,240,240,241,76,1,124,52
43.54299141176471,-80.65635815686284,25,"Corn",76,56,49,28,54,158,196,204,227,66,1,91,35
43.54299141176471,-80.65608364705892,8,"Corn",76,55,48,27,53,156,200,192,222,66,1,91,36
43.54299141176471,-80.65251501960793,32,"Corn",79,59,58,30,68,236,240,241,242,88,1,135,56
43.54326592156863,-80.6596522745099,30,"Wheat - Winter",78,60,63,30,75,237,243,241,244,92,1,137,56
43.54326592156863,-80.65937776470598,12,"Wheat - Winter",77,61,60,30,65,235,239,240,240,80,1,119,50
43.54326592156863,-80.65635815686284,35,"Corn",76,56,49,28,58,181,224,224,236,70,1,99,39
43.54326592156863,-80.65608364705892,26,"Corn",76,56,49,28,58,181,231,235,236,70,1,103,39
43.54463847058824,-80.67996600000009,23,"Wheat - Winter",79,58,53,32,52,187,237,236,238,73,1,95,37
43.54491298039216,-80.67996600000009,23,"Wheat - Winter",79,58,56,32,54,187,236,235,237,73,1,96,39
43.83314827450981,-80.61188756862755,17,"Soybean",77,56,53,29,59,236,243,242,245,96,1,124,51
43.83314827450981,-80.61161305882362,21,"Soybean",77,57,53,28,64,235,240,241,242,96,1,124,51
43.83342278431373,-80.61188756862755,24,"Soybean",77,57,53,28,61,235,242,241,243,96,1,120,48
43.83342278431373,-80.61161305882362,27,"Soybean",77,58,56,31,63,212,237,239,239,96,1,119,49
43.833697294117655,-80.6214954117648,25,"Corn",77,60,57,33,68,170,211,236,236,55,1,100,44
43.833697294117655,-80.61820129411774,26,"Corn",78,55,48,27,56,176,226,194,235,77,1,97,37
43.833697294117655,-80.61792678431382,34,"Corn",78,56,49,29,55,193,236,222,238,77,1,109,41
43.83397180392158,-80.62176992156873,27,"Corn",77,61,53,37,51,114,145,109,127,55,1,65,27
43.83397180392158,-80.6214954117648,7,"Corn",77,61,57,40,52,119,137,124,138,55,1,66,29
43.83397180392158,-80.61820129411774,9,"Corn",78,57,50,29,57,185,235,235,237,77,1,103,41
43.83397180392158,-80.61792678431382,24,"Corn",78,56,49,28,61,205,237,236,239,77,1,118,45
43.83506984313726,-80.63494639215696,34,"Corn",81,58,50,32,45,171,236,236,237,73,1,94,40
43.83506984313726,-80.63467188235303,34,"Corn",88,54,49,27,78,177,230,235,235,63,1,118,64
43.835344352941185,-80.63494639215696,15,"Corn",90,56,49,26,58,171,229,231,236,59,1,121,65
43.835344352941185,-80.63467188235303,16,"Corn",93,69,66,52,99,174,209,217,230,51,1,141,94
43.83561886274511,-80.64235815686284,23,"Corn",79,62,59,37,71,195,235,235,238,78,1,135,59
43.83561886274511,-80.64208364705893,17,"Corn",81,63,62,39,75,199,236,236,238,80,1,143,66
43.83561886274511,-80.63494639215696,34,"Corn",90,82,80,72,99,169,197,205,216,59,1,164,116
43.83561886274511,-80.63467188235303,35,"Corn",93,87,87,84,98,141,164,176,180,51,1,161,127
43.83589337254903,-80.64235815686284,26,"Corn",80,61,60,38,71,194,235,235,238,76,1,129,58
43.83589337254903,-80.64208364705893,21,"Corn",79,63,62,39,71,188,235,235,237,75,1,133,60
43.836167882352946,-80.6481228627452,29,"Soybean",90,74,74,76,100,142,167,162,180,53,1,207,140
43.836167882352946,-80.64784835294127,30,"Soybean",90,80,79,89,103,140,164,158,182,53,1,205,140
43.83644239215687,-80.6494954117648,16,"Corn",93,75,69,85,105,170,197,158,204,63,1,165,108
43.83644239215687,-80.64922090196087,17,"Corn",93,62,54,94,100,185,225,177,235,63,1,168,109
43.83644239215687,-80.6481228627452,15,"Soybean",88,79,78,87,102,143,166,161,181,58,1,211,146
43.83644239215687,-80.64784835294127,17,"Soybean",88,74,74,73,101,145,166,162,184,58,1,202,137
43.83671690196079,-80.6494954117648,29,"Corn",93,79,81,84,102,150,177,165,192,63,1,189,127
43.83671690196079,-80.64922090196087,29,"Corn",93,71,70,63,98,165,197,195,217,63,1,184,117
43.83754043137256,-80.6505934509805,32,"Corn",91,75,73,76,100,137,155,150,173,53,1,196,130
43.83754043137256,-80.65031894117656,24,"Corn",90,79,79,88,101,138,160,155,174,54,1,205,139
43.837814941176475,-80.67200521568637,28,"Wheat - Winter",88,71,69,62,87,148,171,164,186,54,1,171,106
43.837814941176475,-80.67173070588245,10,"Wheat - Winter",88,69,67,58,87,149,178,158,188,54,1,161,100
43.837814941176475,-80.67035815686283,24,"Wheat - Winter",91,63,63,41,73,180,222,237,235,79,1,144,77
43.837814941176475,-80.67008364705892,24,"Wheat - Winter",91,65,62,44,74,168,212,224,232,79,1,150,82
43.837814941176475,-80.65278952941186,28,"Corn",93,82,81,94,109,140,159,157,174,52,1,216,158
43.837814941176475,-80.6505934509805,24,"Corn",91,76,74,77,103,140,159,150,174,53,1,202,136
43.837814941176475,-80.65031894117656,11,"Corn",90,78,76,83,102,139,159,155,173,54,1,203,139
43.8380894509804,-80.67200521568637,34,"Wheat - Winter",87,69,70,56,83,181,213,196,229,69,1,154,86
43.8380894509804,-80.67173070588245,22,"Wheat - Winter",87,73,73,67,82,171,209,167,230,69,1,147,83
43.8380894509804,-80.67035815686283,20,"Wheat - Winter",105,80,79,69,86,155,197,199,203,70,1,170,108
43.8380894509804,-80.67008364705892,19,"Wheat - Winter",105,61,57,39,73,179,225,200,235,70,1,146,74
43.8380894509804,-80.65553462745108,34,"Corn",90,76,73,80,93,142,163,145,180,52,1,184,117
43.8380894509804,-80.65526011764716,18,"Corn",90,74,72,69,104,151,174,179,192,52,1,201,139
43.8380894509804,-80.65306403921578,34,"Corn",90,76,73,80,100,133,152,142,165,52,1,204,142
43.8380894509804,-80.65278952941186,5,"Corn",90,81,80,92,103,140,159,155,174,52,1,210,149
43.8380894509804,-80.65251501960793,27,"Corn",91,78,78,86,105,140,159,157,175,53,1,211,149
43.83836396078432,-80.65553462745108,32,"Corn",90,67,65,55,91,147,170,172,185,52,1,186,118
43.83836396078432,-80.65526011764716,13,"Corn",90,82,83,95,108,142,164,164,180,52,1,209,150
43.83836396078432,-80.65498560784323,35,"Corn",90,79,79,90,102,136,151,152,167,52,1,206,146
43.83836396078432,-80.65278952941186,34,"Corn",90,78,77,82,101,141,162,155,176,52,1,206,144
43.83918749019609,-80.6684365882354,33,"Corn",80,60,56,31,67,237,243,242,245,101,1,144,58
43.839462000000005,-80.67035815686283,20,"Corn",82,63,63,37,79,227,238,237,240,84,1,139,62
43.839462000000005,-80.67008364705892,13,"Corn",82,63,63,36,74,215,237,238,238,84,1,134,59
43.839462000000005,-80.66871109803931,17,"Corn",80,59,56,32,66,237,243,242,245,101,1,145,58
43.839462000000005,-80.6684365882354,13,"Corn",80,60,57,31,66,237,243,242,245,101,1,145,58
43.83973650980393,-80.67035815686283,31,"Corn",84,63,64,36,66,194,236,236,238,80,1,127,54
43.83973650980393,-80.67008364705892,27,"Corn",84,60,53,32,63,221,238,232,240,80,1,126,53
43.83973650980393,-80.6684365882354,33,"Corn",80,60,56,31,66,237,243,242,245,102,1,143,57
44.09997180392158,-80.66404443137264,21,"Wheat - Spring",82,61,57,36,70,166,194,203,217,57,1,125,56
44.09997180392158,-80.66376992156871,24,"Wheat - Spring",82,65,63,47,75,156,185,189,206,57,1,138,70
44.1002463137255,-80.66404443137264,19,"Wheat - Spring",82,62,57,38,70,158,181,179,201,56,1,122,56
44.1002463137255,-80.66376992156871,22,"Wheat - Spring",82,62,59,40,74,157,184,177,208,56,1,129,62
44.10052082352942,-80.65992678431383,18,"Soybean",81,60,54,37,66,152,181,169,205,33,1,97,46
44.10052082352942,-80.6596522745099,22,"Soybean",81,65,62,48,58,109,138,164,141,33,1,72,35
44.100795333333345,-80.65992678431383,22,"Soybean",81,60,54,34,61,150,189,173,211,36,1,95,44
44.100795333333345,-80.6596522745099,25,"Soybean",81,64,60,44,59,121,136,177,150,36,1,76,40
44.10106984313726,-80.65745619607853,20,"Soybean",84,71,77,50,82,129,148,149,155,34,1,69,39
44.10106984313726,-80.6571816862746,14,"Soybean",84,71,78,50,81,140,157,162,167,34,1,82,45
44.10134435294118,-80.65745619607853,30,"Soybean",85,67,64,44,77,124,144,118,147,37,1,70,39
44.10134435294118,-80.6571816862746,26,"Soybean",85,69,70,49,75,127,137,142,149,37,1,80,44
44.10381494117648,-80.62094639215697,27,"Soybean",80,59,58,31,66,235,240,239,241,81,1,103,42
44.10381494117648,-80.62067188235304,12,"Soybean",80,60,56,30,65,232,239,239,241,77,1,104,43
44.10381494117648,-80.61929933333343,34,"Soybean",79,59,51,30,47,178,237,236,238,71,1,92,35
44.10381494117648,-80.61902482352951,26,"Soybean",79,58,51,31,47,174,237,236,238,71,1,91,34
44.1040894509804,-80.62094639215697,32,"Soybean",80,59,57,31,69,222,237,239,239,78,1,106,44
44.1040894509804,-80.62067188235304,20,"Soybean",80,60,60,34,73,221,237,236,238,74,1,101,42
44.1040894509804,-80.61929933333343,24,"Soybean",79,59,53,32,49,186,237,237,239,74,1,96,37
44.1040894509804,-80.61902482352951,9,"Soybean",79,60,53,31,49,186,237,237,239,74,1,96,37
44.10546200000001,-80.61655423529422,31,"Soybean",81,60,55,32,56,186,236,236,237,63,1,103,42
44.10573650980393,-80.61682874509813,22,"Soybean",83,66,63,52,77,139,158,149,170,51,1,124,74
44.10573650980393,-80.61655423529422,9,"Soybean",83,67,63,53,80,136,157,142,169,51,1,127,76
44.10573650980393,-80.61408364705892,20,"Soybean",79,60,57,35,61,161,190,215,219,57,1,96,41
44.10573650980393,-80.613809137255,19,"Soybean",79,57,48,29,53,133,173,158,196,57,1,88,35
44.10601101960785,-80.61655423529422,32,"Soybean",83,68,65,58,82,133,156,153,168,51,1,128,79
44.10601101960785,-80.61408364705892,24,"Soybean",79,58,49,30,54,151,182,170,197,57,1,88,35
44.10601101960785,-80.613809137255,24,"Soybean",79,57,47,29,53,148,183,164,208,57,1,88,36
44.10628552941177,-80.66871109803931,11,"Wheat - Winter",81,59,50,31,56,164,203,157,224,69,1,108,48
44.10628552941177,-80.6684365882354,22,"Wheat - Winter",81,61,60,34,61,235,240,239,242,69,1,125,54
44.106560039215694,-80.66871109803931,26,"Wheat - Winter",81,60,53,35,60,170,215,188,235,69,1,114,53
44.106560039215694,-80.6684365882354,32,"Wheat - Winter",81,62,58,33,60,235,240,238,242,69,1,125,53
44.13785415686275,-80.67612286274519,35,"Corn",81,63,62,37,72,178,223,220,235,50,1,139,69
44.138128666666674,-80.67776992156872,8,"Wheat - Winter",79,60,52,33,55,148,183,176,199,47,1,91,41
44.138128666666674,-80.6774954117648,25,"Wheat - Winter",79,59,51,32,54,142,173,184,193,51,1,89,38
44.138128666666674,-80.67612286274519,13,"Corn",83,61,59,37,72,181,227,223,236,56,1,136,66
44.138128666666674,-80.67584835294127,18,"Corn",83,64,63,41,73,173,210,232,235,53,1,139,67
44.1384031764706,-80.67776992156872,26,"Wheat - Winter",79,59,51,32,55,141,174,177,194,47,1,87,39
44.1384031764706,-80.67612286274519,31,"Corn",83,63,61,39,69,161,191,220,216,56,1,124,56
44.1384031764706,-80.67584835294127,34,"Corn",83,64,60,43,67,148,175,172,198,53,1,120,55
42.81334435294118,-80.58855423529423,31,"Corn",78,58,48,28,50,160,228,204,235,47,1,95,35
42.8136188627451,-80.58882874509814,28,"Corn",78,58,50,30,51,169,228,209,236,47,1,98,35
42.8136188627451,-80.58855423529423,3,"Corn",78,58,50,29,50,168,227,208,236,47,1,99,35
42.8136188627451,-80.5882797254903,33,"Corn",78,57,47,28,48,167,230,219,236,47,1,100,35
42.813893372549025,-80.58855423529423,30,"Corn",78,59,50,29,51,176,235,222,236,52,1,106,38
42.814716901960786,-80.59322090196089,28,"Corn",79,58,50,30,43,169,238,236,239,54,1,87,30
42.814716901960786,-80.59294639215696,27,"Corn",79,59,50,31,44,172,238,237,239,54,1,87,30
42.81499141176471,-80.59322090196089,18,"Corn",79,59,49,30,44,167,237,237,239,49,1,88,31
42.81499141176471,-80.59294639215696,16,"Corn",79,59,49,30,44,166,237,236,238,49,1,89,32
42.81499141176471,-80.58663266666677,15,"Corn",79,59,50,30,52,179,235,225,237,55,1,104,38
42.81499141176471,-80.58635815686284,32,"Corn",79,58,50,29,55,176,235,227,236,55,1,107,39
42.81526592156863,-80.58663266666677,16,"Corn",79,59,50,30,54,182,236,236,238,55,1,110,39
42.81526592156863,-80.58635815686284,32,"Corn",79,58,52,29,54,182,236,235,238,55,1,112,41
42.815540431372554,-80.5756522745099,28,"Corn",86,75,79,69,94,221,237,228,239,57,1,141,89
42.815540431372554,-80.57537776470599,27,"Corn",86,73,78,63,93,233,238,236,239,57,1,136,77
42.81581494117648,-80.5756522745099,17,"Corn",86,68,73,47,90,236,240,239,241,57,1,126,67
42.81581494117648,-80.57537776470599,16,"Corn",86,69,72,47,88,235,239,238,241,57,1,123,64
42.81581494117648,-80.57345619607854,31,"Corn",79,60,55,31,58,236,243,242,245,73,1,132,51
42.81581494117648,-80.57318168627461,34,"Corn",79,60,56,31,60,236,243,242,245,73,1,130,50
42.81608945098039,-80.57345619607854,12,"Corn",79,60,54,30,57,236,243,243,246,70,1,134,53
42.81608945098039,-80.57318168627461,19,"Corn",79,60,55,31,59,235,242,241,244,70,1,128,49
42.816363960784315,-80.57345619607854,35,"Corn",79,60,56,35,63,230,241,240,243,70,1,140,64
42.82295219607843,-80.60063266666677,22,"Soybean",82,64,59,39,65,166,203,210,225,45,1,126,57
42.82295219607843,-80.60035815686284,28,"Soybean",82,61,54,34,55,148,195,203,210,45,1,100,42
42.823226705882355,-80.60063266666677,15,"Soybean",82,62,57,34,65,184,234,225,236,45,1,126,51
42.823226705882355,-80.60035815686284,24,"Soybean",82,67,61,47,64,130,153,144,175,45,1,125,60
42.823226705882355,-80.59898560784323,27,"Soybean",80,60,51,31,54,164,230,219,235,49,1,100,37
42.823226705882355,-80.59871109803932,21,"Soybean",80,59,47,29,48,149,192,172,224,49,1,91,33
42.82350121568628,-80.59898560784323,24,"Soybean",81,60,51,31,53,166,216,213,235,45,1,104,39
42.82350121568628,-80.59871109803932,16,"Soybean",81,60,54,31,53,162,207,216,234,45,1,99,37
42.83063847058824,-80.60447580392167,19,"Corn",124,107,106,114,114,140,150,152,154,35,1,186,165
42.83063847058824,-80.60420129411774,15,"Corn",124,109,106,115,113,135,154,144,152,35,1,181,155
42.83091298039216,-80.60447580392167,29,"Corn",124,113,106,107,119,140,146,122,151,35,1,199,190
42.83091298039216,-80.60420129411774,27,"Corn",124,124,120,122,130,149,161,136,155,35,1,206,201
42.83283454901961,-80.57922090196088,24,"Corn",79,59,50,30,49,203,238,238,240,56,1,123,51
42.83283454901961,-80.57894639215696,29,"Corn",79,59,51,31,51,197,237,237,239,56,1,123,52
42.83310905882353,-80.57922090196088,14,"Corn",79,62,55,38,52,188,237,217,238,56,1,123,53
42.83310905882353,-80.57894639215696,22,"Corn",79,59,49,30,49,210,239,237,241,56,1,125,49
42.8339325882353,-80.5781228627452,19,"Corn",79,60,50,32,51,170,222,190,235,58,1,105,42
42.8339325882353,-80.57784835294127,16,"Corn",80,59,53,30,60,181,236,236,237,57,1,116,49
42.83420709803922,-80.5781228627452,28,"Corn",79,60,50,30,54,227,242,242,244,58,1,131,52
42.83420709803922,-80.57784835294127,26,"Corn",80,60,51,30,55,221,241,242,243,57,1,131,55
42.84052082352942,-80.58498560784324,28,"Corn",80,61,54,34,53,189,237,236,239,53,1,115,47
42.84079533333334,-80.58526011764717,26,"Corn",80,61,53,33,52,184,237,236,238,53,1,114,46
42.84079533333334,-80.58498560784324,6,"Corn",80,60,54,34,53,188,237,236,239,53,1,116,46
42.841069843137255,-80.58498560784324,34,"Corn",80,61,55,35,57,184,237,236,238,53,1,119,50
42.85342278431373,-80.59322090196089,22,"Corn",78,58,48,29,48,158,202,189,221,43,1,95,35
42.85342278431373,-80.59294639215696,11,"Corn",78,58,49,28,48,169,220,215,235,43,1,101,37
42.85369729411765,-80.59322090196089,32,"Corn",78,57,47,28,46,142,186,186,202,43,1,91,32
42.85369729411765,-80.59294639215696,26,"Corn",78,58,49,29,49,152,204,195,226,46,1,87,31
42.853971803921574,-80.59376992156872,31,"Corn",78,57,46,27,46,158,214,210,235,48,1,95,33
42.8542463137255,-80.59376992156872,7,"Corn",78,56,47,28,48,168,224,211,236,48,1,94,33
42.8542463137255,-80.5934954117648,24,"Corn",79,57,47,27,50,167,222,221,235,44,1,86,30
42.85452082352941,-80.59376992156872,31,"Corn",78,57,47,27,45,162,212,209,233,50,1,89,32
42.85726592156863,-80.59788756862756,18,"Corn",84,59,50,30,58,179,227,211,236,45,1,114,44
42.85726592156863,-80.59761305882363,20,"Corn",84,87,80,73,84,158,207,180,216,45,1,143,80
42.857540431372556,-80.59788756862756,23,"Corn",84,74,71,60,67,144,182,171,201,45,1,121,62
42.857540431372556,-80.59761305882363,25,"Corn",84,65,59,42,68,160,200,192,218,45,1,124,61
42.86742278431373,-80.60584835294128,32,"Corn",78,57,44,28,47,161,230,219,235,47,1,102,35
42.86742278431373,-80.60557384313735,19,"Corn",78,57,46,28,51,167,223,220,235,47,1,103,37
42.86769729411765,-80.60584835294128,29,"Corn",78,58,46,28,48,166,220,211,235,47,1,105,39
42.86769729411765,-80.60557384313735,13,"Corn",78,57,44,28,56,170,220,206,235,47,1,107,39
42.8720894509804,-80.59157384313735,31,"Corn",78,57,48,27,51,181,235,231,237,50,1,102,36
42.8720894509804,-80.59129933333344,24,"Corn",78,58,48,29,49,173,236,237,236,50,1,104,36
42.87236396078432,-80.59157384313735,23,"Corn",77,57,47,28,45,157,212,214,234,49,1,92,33
42.87236396078432,-80.59129933333344,12,"Corn",77,56,44,27,45,154,218,196,235,49,1,95,33
42.87483454901961,-80.56878952941187,30,"Corn",86,70,68,56,87,176,216,214,235,54,1,179,91
42.87483454901961,-80.56851501960794,34,"Corn",86,70,69,55,88,178,214,214,235,54,1,179,92
42.87510905882353,-80.56878952941187,11,"Corn",86,69,69,53,86,181,219,214,235,53,1,176,90
42.87510905882353,-80.56851501960794,20,"Corn",84,69,69,55,86,179,217,211,235,53,1,177,90
42.878677686274514,-80.54573070588246,18,"Soybean",81,62,53,38,61,169,219,220,235,57,1,130,67
42.878677686274514,-80.54545619607853,14,"Soybean",83,66,61,47,72,164,208,196,225,48,1,148,83
42.87895219607844,-80.54573070588246,32,"Soybean",82,70,69,54,80,175,213,211,235,54,1,157,91
42.87895219607844,-80.54545619607853,30,"Soybean",85,69,66,51,78,169,208,200,225,47,1,159,92
42.87895219607844,-80.54133854901971,35,"Soybean",80,60,52,33,48,176,237,236,239,56,1,99,38
42.87922670588236,-80.54133854901971,14,"Soybean",80,61,56,34,64,187,236,236,238,56,1,120,48
42.87922670588236,-80.5410640392158,16,"Soybean",80,63,56,35,66,188,236,236,237,53,1,124,52
42.879501215686275,-80.54133854901971,32,"Soybean",81,66,65,46,72,167,210,217,226,53,1,144,72
42.879501215686275,-80.5410640392158,33,"Soybean",82,63,59,42,69,146,189,180,203,51,1,154,86
42.882246313725496,-80.54408364705893,30,"Soybean",81,60,53,31,55,208,238,238,240,56,1,116,49
42.882246313725496,-80.54380913725501,13,"Soybean",81,60,52,32,52,209,240,238,241,56,1,117,46
42.88252082352942,-80.54820129411775,18,"Soybean",80,63,56,37,63,198,236,237,238,57,1,120,55
42.88252082352942,-80.54792678431383,15,"Soybean",80,65,61,44,59,192,237,225,238,57,1,119,52
42.88252082352942,-80.54408364705893,33,"Soybean",81,60,53,34,53,201,238,237,240,56,1,118,49
42.88252082352942,-80.54380913725501,19,"Soybean",81,60,52,32,50,219,240,238,242,56,1,122,47
42.882795333333334,-80.54820129411775,30,"Soybean",80,63,57,40,61,191,236,235,238,57,1,113,54
42.882795333333334,-80.54792678431383,28,"Soybean",80,60,54,34,56,193,237,231,238,57,1,110,47
42.88334435294118,-80.60475031372559,27,"Corn",84,74,72,69,83,156,197,169,209,50,1,157,110
42.8836188627451,-80.60502482352952,26,"Corn",87,75,75,70,89,192,232,215,236,50,1,186,126
42.8836188627451,-80.60475031372559,6,"Corn",85,79,79,81,87,166,202,194,218,52,1,171,123
42.883893372549025,-80.60475031372559,35,"Corn",85,77,77,74,92,172,213,210,231,52,1,176,127
42.88499141176471,-80.60776992156873,32,"Soybean",93,83,79,90,92,134,148,124,170,40,1,169,139
42.88499141176471,-80.6074954117648,7,"Soybean",95,76,74,68,97,171,204,211,220,40,1,174,128
42.88499141176471,-80.60722090196089,31,"Soybean",95,86,87,102,109,149,178,158,195,40,1,193,160
42.88526592156863,-80.6074954117648,23,"Soybean",95,73,69,60,87,186,222,214,235,43,1,165,107
42.88608945098039,-80.59926011764716,32,"Corn",80,60,53,32,58,168,217,208,235,49,1,107,43
42.886363960784315,-80.59926011764716,9,"Corn",80,61,59,36,62,154,187,183,216,42,1,99,40
42.886363960784315,-80.59898560784323,22,"Corn",80,62,57,35,59,147,182,185,196,42,1,93,39
